wban,start_date,end_date,lat_deg,lat_min,lat_sec,lng_deg,lng_min,lng_sec,dec_lat,dec_lng,time_gap,gap_calc
93865,19070101,19310101,33,39,0,-85,50,0,33.65,-85.8333333333,0,0
93865,19310101,19470101,33,39,0,-85,50,0,33.65,-85.8333333333,0,0
93865,19470101,19470630,33,39,0,-85,50,0,33.65,-85.8333333333,0,0
93866,19431001,19470630,33,34,0,-86,4,0,33.5666666667,-86.0666666667,0,0
93867,19330801,19400228,34,19,0,-89,57,0,34.3166666667,-89.95,0,0
93868,19310401,19350831,30,18,0,-89,21,0,30.3,-89.35,0,0
93868,19310401,19350831,30,17,0,-89,19,0,30.2833333333,-89.3166666667,-40430,-40430
93868,19790101,19820101,30,22,0,-89,35,0,30.3666666667,-89.5833333333,439270,439270
93868,19820101,19871109,30,22,0,-89,35,0,30.3666666667,-89.5833333333,439270,0
93868,19871109,20011001,30,22,0,-89,35,0,30.3666666667,-89.5833333333,439270,0
93868,20011001,20040926,30,22,43,-89,35,58,30.3786111111,-89.5994444444,439270,0
93868,20050407,20110914,30,23,39,-89,34,57,30.3941666667,-89.5825,439270,9481
93868,20110914,20130101,30,22,33,-89,35,56,30.3758333333,-89.5988888889,439270,0
93869,19030901,19080101,33,31,0,-86,48,0,33.5166666667,-86.8,0,0
93869,19080101,19271231,33,32,0,-86,50,0,33.5333333333,-86.8333333333,0,0
93869,19271231,19281101,33,32,0,-86,50,0,33.5333333333,-86.8333333333,0,0
93869,19281101,19310531,33,32,0,-86,50,0,33.5333333333,-86.8333333333,0,0
93869,19310531,19320101,33,32,0,-86,50,0,33.5333333333,-86.8333333333,0,0
93869,19320101,19451201,33,32,0,-86,50,0,33.5333333333,-86.8333333333,0,0
93869,19451201,19451231,33,32,0,-86,50,0,33.5333333333,-86.8333333333,0,0
93870,19410801,19420101,32,35,0,-84,14,0,32.5833333333,-84.2333333333,0,0
93870,19420101,19451231,32,35,0,-84,14,0,32.5833333333,-84.2333333333,0,0
93870,19451231,19461201,32,35,0,-84,14,0,32.5833333333,-84.2333333333,0,0
93870,19461201,19461231,32,35,0,-84,14,0,32.5833333333,-84.2333333333,0,0
93871,19201201,19210101,34,21,0,-82,22,0,34.35,-82.3666666667,0,0
93871,19210101,19321231,34,21,0,-82,22,0,34.35,-82.3666666667,0,0
93872,19130301,19131231,34,48,0,-87,39,0,34.8,-87.65,0,0
93872,19140401,19210101,34,48,0,-87,39,0,34.8,-87.65,9170,9170
93872,19210101,19360101,34,48,0,-87,39,0,34.8,-87.65,9170,0
93872,19360101,19401231,34,48,0,-87,39,0,34.8,-87.65,9170,0
93873,19170901,19260101,34,50,0,-82,24,0,34.8333333333,-82.4,0,0
93873,19260101,19331231,34,50,0,-82,24,0,34.8333333333,-82.4,0,0
93873,19341001,19380101,34,50,0,-82,24,0,34.8333333333,-82.4,9770,9770
93873,19380101,19411231,34,50,0,-82,24,0,34.8333333333,-82.4,9770,0
93874,19350901,19360525,30,25,0,-89,4,0,30.4166666667,-89.0666666667,0,0
93874,19480101,19560613,30,25,0,-89,4,0,30.4166666667,-89.0666666667,119576,119576
93874,19980812,20040601,30,24,26,-89,4,12,30.4072222222,-89.07,420199,420199
93874,20040601,20100601,30,24,43,-89,4,51,30.4119444444,-89.0808333333,420199,0
93874,20100601,99991231,30,24,43,-89,4,51,30.4119444444,-89.0808333333,420199,0
93875,19370201,19381231,31,32,0,-87,19,0,31.5333333333,-87.3166666667,0,0
93876,19301101,19430101,35,15,0,-85,51,0,35.25,-85.85,0,0
93876,19430101,19461107,35,15,0,-85,51,0,35.25,-85.85,0,0
93876,19461107,19461130,35,15,0,-85,51,0,35.25,-85.85,0,0
93876,19470301,19480801,35,15,0,-85,51,0,35.25,-85.85,9171,9171
93876,19480801,19480831,35,15,0,-85,51,0,35.25,-85.85,9171,0
93876,19480831,19680101,35,15,0,-85,51,0,35.25,-85.85,9171,0
93876,19680101,19680401,35,15,0,-85,51,0,35.25,-85.85,9171,0
93876,19680401,19740126,35,15,0,-85,51,0,35.25,-85.85,9171,0
93876,19740126,19740228,35,15,0,-85,51,0,35.25,-85.85,9171,0
93876,19740228,19740701,35,15,0,-85,51,0,35.25,-85.85,9171,0
93876,19790403,19800501,35,13,0,-85,49,0,35.2166666667,-85.8166666667,49702,49702
93876,19800501,19860401,35,15,0,-85,50,0,35.25,-85.8333333333,49702,0
93876,19860401,19950701,35,15,0,-85,50,0,35.25,-85.8333333333,49702,0
93876,19950701,19960201,35,14,0,-85,51,0,35.2333333333,-85.85,49702,0
93876,19960201,19981113,35,14,0,-85,51,0,35.2333333333,-85.85,49702,0
93876,19981113,19990309,35,14,0,-85,51,0,35.2333333333,-85.85,49702,0
93876,19990309,20001127,35,13,28,-85,50,30,35.2244444444,-85.8416666667,49702,0
93876,20001127,20050106,35,13,28,-85,50,30,35.2244444444,-85.8416666667,49702,0
93876,20050106,20051012,35,13,28,-85,50,30,35.2244444444,-85.8416666667,49702,0
93876,20051012,20140403,35,13,28,-85,50,30,35.2244444444,-85.8416666667,49702,0
93876,20140403,20150401,35,13,28,-85,50,30,35.2244444444,-85.8416666667,49702,0
93876,20150401,20160831,35,13,28,-85,50,30,35.2244444444,-85.8416666667,49702,0
93876,20160831,20181106,35,13,27,-85,50,29,35.2241666667,-85.8413888889,49702,0
93876,20181106,99991231,35,13,27,-85,50,29,35.2241666667,-85.8413888889,49702,0
93877,19371201,19371231,35,55,0,-86,28,0,35.9166666667,-86.4666666667,0,0
93877,19371231,99991231,35,55,0,-86,28,0,35.9166666667,-86.4666666667,0,0
93878,19431124,19431201,30,19,0,-89,17,0,30.3166666667,-89.2833333333,0,0
93878,19431201,19450831,30,19,0,-89,17,0,30.3166666667,-89.2833333333,0,0
93879,19380901,19461231,38,50,0,-83,34,0,38.8333333333,-83.5666666667,0,0
93880,19410901,19421231,39,25,0,-82,54,0,39.4166666667,-82.9,0,0
93880,19421231,19431101,39,25,0,-82,54,0,39.4166666667,-82.9,0,0
93880,19431101,19431231,39,25,0,-82,54,0,39.4166666667,-82.9,0,0
93881,19310101,19310401,39,28,0,-85,22,0,39.4666666667,-85.3666666667,0,0
93881,19310401,19461231,39,28,0,-85,22,0,39.4666666667,-85.3666666667,0,0
93882,19370101,19370430,38,57,0,-83,23,0,38.95,-83.3833333333,0,0
93883,19310701,19370501,37,4,0,-86,12,0,37.0666666667,-86.2,0,0
93883,19370501,19390601,37,4,0,-86,12,0,37.0666666667,-86.2,0,0
93883,19390601,19441101,37,4,0,-86,12,0,37.0666666667,-86.2,0,0
93883,19441101,19441130,37,4,0,-86,12,0,37.0666666667,-86.2,0,0
93883,19441130,19441207,37,4,0,-86,12,0,37.0666666667,-86.2,0,0
93884,19370101,19370201,36,42,0,-84,29,0,36.7,-84.4833333333,0,0
93884,19370201,19400228,36,42,0,-84,29,0,36.7,-84.4833333333,0,0
93884,19400228,19410101,36,42,0,-84,29,0,36.7,-84.4833333333,0,0
93884,19410101,19431231,36,42,0,-84,29,0,36.7,-84.4833333333,0,0
93884,19431231,19440601,36,42,0,-84,29,0,36.7,-84.4833333333,0,0
93884,19440601,19441231,36,42,0,-84,29,0,36.7,-84.4833333333,0,0
93885,19300801,19320601,38,46,0,-84,54,0,38.7666666667,-84.9,0,0
93885,19320601,19461201,38,46,0,-84,54,0,38.7666666667,-84.9,0,0
93885,19461201,19461231,38,46,0,-84,54,0,38.7666666667,-84.9,0,0
93885,19461231,99991231,38,46,0,-84,54,0,38.7666666667,-84.9,0,0
93886,10101,19370201,38,39,0,-87,11,0,38.65,-87.1833333333,0,0
93886,19370201,19371231,38,39,0,-87,11,0,38.65,-87.1833333333,0,0
93886,19371231,19380301,38,39,0,-87,11,0,38.65,-87.1833333333,0,0
93886,19380301,19420630,38,39,0,-87,11,0,38.65,-87.1833333333,0,0
93886,19420630,99991231,38,39,0,-87,11,0,38.65,-87.1833333333,0,0
93887,19350701,19361231,38,49,0,-83,28,0,38.8166666667,-83.4666666667,0,0
93887,19381201,19391231,38,49,0,-83,28,0,38.8166666667,-83.4666666667,19970,19970
93888,19410401,19440731,36,46,0,-84,10,0,36.7666666667,-84.1666666667,0,0
93889,19361011,19361130,37,55,0,-84,16,0,37.9166666667,-84.2666666667,0,0
93889,19361130,19370301,37,55,0,-84,16,0,37.9166666667,-84.2666666667,0,0
93889,19370301,19370501,37,55,0,-84,16,0,37.9166666667,-84.2666666667,0,0
93889,19370501,19400228,37,55,0,-84,16,0,37.9166666667,-84.2666666667,0,0
93889,19400228,19410101,37,55,0,-84,16,0,37.9166666667,-84.2666666667,0,0
93889,19410101,19440630,37,55,0,-84,16,0,37.9166666667,-84.2666666667,0,0
93889,19440630,19440718,37,55,0,-84,16,0,37.9166666667,-84.2666666667,0,0
93890,18930101,19150401,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93890,19150401,19430101,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93890,19430101,19451231,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93890,19451231,19480101,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93890,19480101,19480131,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93890,19480131,19490101,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93890,19490101,19811231,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93890,19811231,19820101,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93890,19820101,19830101,39,9,0,-84,31,0,39.15,-84.5166666667,0,0
93891,18780701,18780715,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,18780715,18871231,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,18871231,18890101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,18890101,18890301,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,18890301,18930101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,18930101,18930201,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,18930201,18941101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,18941101,18950101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,18950101,19020101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19020101,19020601,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19020601,19300101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19300101,19300701,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19300701,19350101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19350101,19350201,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19350201,19480101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19480101,19480131,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19480131,19550101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19550101,19571231,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19571231,19590901,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19590901,19630531,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19630531,19650101,39,58,0,-83,0,0,39.9666666667,-83,0,0
93891,19650101,19730501,39,58,0,-83,0,0,39.9666666667,-83,0,0
93892,18720801,18810101,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,18810101,18910101,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,18910101,18911231,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,18911231,18970101,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,18970101,19150101,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19150101,19271231,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19271231,19280701,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19280701,19310331,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19310331,19320101,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19320101,19380101,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19380101,19390630,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19390630,19400101,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19400101,19480101,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19480101,19480131,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19480131,19541001,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19541001,19541231,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93892,19541231,19640228,39,46,0,-86,10,0,39.7666666667,-86.1666666667,0,0
93893,18930101,18940101,38,15,0,-85,45,0,38.25,-85.75,0,0
93893,18940101,19130101,38,15,0,-85,45,0,38.25,-85.75,0,0
93893,19130101,19240101,38,15,0,-85,45,0,38.25,-85.75,0,0
93893,19240101,19390429,38,15,0,-85,45,0,38.25,-85.75,0,0
93893,19390429,19450630,38,15,0,-85,46,0,38.25,-85.7666666667,0,0
93893,19450630,19460101,38,15,0,-85,46,0,38.25,-85.7666666667,0,0
93893,19460101,19480101,38,15,0,-85,46,0,38.25,-85.7666666667,0,0
93893,19480101,19480131,38,15,0,-85,46,0,38.25,-85.7666666667,0,0
93893,19480131,19550118,38,15,0,-85,46,0,38.25,-85.7666666667,0,0
93893,19550118,19590131,38,15,0,-85,46,0,38.25,-85.7666666667,0,0
93894,19620201,19620202,38,19,0,-88,52,0,38.3166666667,-88.8666666667,0,0
93894,19620202,19680315,38,19,0,-88,52,0,38.3166666667,-88.8666666667,0,0
93894,19680315,19721208,38,19,0,-88,52,0,38.3166666667,-88.8666666667,0,0
93894,19721208,19771001,38,19,0,-88,52,0,38.3166666667,-88.8666666667,0,0
93894,19771001,19891015,38,19,0,-88,52,0,38.3166666667,-88.8666666667,0,0
93894,19891015,19891019,38,19,0,-88,52,0,38.3166666667,-88.8666666667,0,0
93894,19891019,99991231,38,19,24,-88,51,30,38.3233333333,-88.8583333333,0,0
93895,19351101,19361130,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19361130,19370101,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19370101,19401231,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19401231,19410201,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19410201,19410430,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19410430,19420101,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19420101,19431231,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19431231,19440801,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19440801,19480101,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19480101,19480131,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93895,19480131,19780930,37,29,0,-82,31,0,37.4833333333,-82.5166666667,0,0
93896,18930101,19280101,39,48,0,-89,39,0,39.8,-89.65,0,0
93896,19280101,19300101,39,48,0,-89,39,0,39.8,-89.65,0,0
93896,19300101,19480101,39,48,0,-89,39,0,39.8,-89.65,0,0
93896,19480101,19480131,39,48,0,-89,39,0,39.8,-89.65,0,0
93896,19480131,19540501,39,48,0,-89,39,0,39.8,-89.65,0,0
93896,19540501,19540531,39,48,0,-89,39,0,39.8,-89.65,0,0
93896,19540531,19541231,39,48,0,-89,39,0,39.8,-89.65,0,0
93897,19350701,19350731,37,12,0,-89,44,0,37.2,-89.7333333333,0,0
93898,19350401,19451231,36,36,0,-89,59,0,36.6,-89.9833333333,0,0
93899,10101,99991231,36,35,0,-89,49,0,36.5833333333,-89.8166666667,0,0
93901,19421001,19950101,32,44,0,-96,58,0,32.7333333333,-96.9666666667,0,0
93901,19950101,99991231,32,44,0,-96,58,0,32.7333333333,-96.9666666667,0,0
93902,19450201,19450831,33,56,0,-96,24,0,33.9333333333,-96.4,0,0
93903,19430901,19460101,32,59,0,-97,29,0,32.9833333333,-97.4833333333,0,0
93903,19460101,19460331,32,59,0,-97,29,0,32.9833333333,-97.4833333333,0,0
93904,19450201,19451130,32,49,0,-97,21,0,32.8166666667,-97.35,0,0
93905,19430601,19460930,37,55,0,-97,54,0,37.9166666667,-97.9,0,0
93905,19460930,19521001,37,55,0,-97,54,0,37.9166666667,-97.9,0,0
93905,19521001,19580430,37,55,0,-97,54,0,37.9166666667,-97.9,0,0
93906,19421101,19450731,30,2,0,-90,4,0,30.0333333333,-90.0666666667,0,0
93906,19450731,19470201,30,2,0,-90,4,0,30.0333333333,-90.0666666667,0,0
93906,19470201,19500101,30,2,0,-90,4,0,30.0333333333,-90.0666666667,0,0
93906,19500101,19571130,30,2,0,-90,5,0,30.0333333333,-90.0833333333,0,0
93907,19440901,19451130,35,38,0,-91,11,0,35.6333333333,-91.1833333333,0,0
93908,19430401,19460228,35,14,0,-97,25,0,35.2333333333,-97.4166666667,0,0
93909,19421001,19460531,38,50,0,-94,53,0,38.8333333333,-94.8833333333,0,0
93909,19460531,19470101,38,50,0,-94,53,0,38.8333333333,-94.8833333333,0,0
93909,19470101,19570101,38,50,0,-94,53,0,38.8333333333,-94.8833333333,0,0
93909,19570101,19700331,38,50,0,-94,53,0,38.8333333333,-94.8833333333,0,0
93909,19780701,19950101,38,50,0,-94,54,0,38.8333333333,-94.9,80370,80370
93909,19950101,19970410,38,50,0,-94,54,0,38.8333333333,-94.9,80370,0
93909,19970410,99991231,38,49,54,-94,53,23,38.8316666667,-94.8897222222,80370,0
93910,19430301,19460731,38,45,0,-90,23,0,38.75,-90.3833333333,0,0
93911,19440601,19450531,35,21,0,-96,57,0,35.35,-96.95,0,0
93911,20040501,99991231,35,21,24,-96,56,36,35.3566666667,-96.9433333333,589970,589970
93912,19441001,19450331,36,8,0,-90,55,0,36.1333333333,-90.9166666667,0,0
93913,19401001,19480228,39,54,0,-91,22,0,39.9,-91.3666666667,0,0
93914,18920101,18950101,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,18950101,19000101,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19000101,19120101,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19120101,19441231,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19441231,19450701,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19450701,19460901,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19460901,19490228,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19490228,19500101,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19500101,19530201,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19530201,19531231,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19531231,19540101,31,45,0,-95,40,0,31.75,-95.6666666667,0,0
93914,19570528,19581016,31,45,0,-95,40,0,31.75,-95.6666666667,30427,30427
93915,19451214,19520401,31,19,0,-92,32,0,31.3166666667,-92.5333333333,0,0
93915,19520401,19520531,31,19,0,-92,32,0,31.3166666667,-92.5333333333,0,0
93915,19930903,19950101,31,19,0,-92,33,0,31.3166666667,-92.55,410372,410372
93915,19950101,19950606,31,19,0,-92,33,0,31.3166666667,-92.55,410372,0
93915,19950606,19980204,31,19,0,-92,33,0,31.3166666667,-92.55,410372,0
93915,19980204,19990720,31,19,0,-92,33,0,31.3166666667,-92.55,410372,0
93915,19990720,99991231,31,20,5,-92,33,31,31.3347222222,-92.5586111111,410372,0
93916,18891101,18910101,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,18910101,18950101,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,18950101,19050101,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19050101,19291231,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19291231,19300701,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19300701,19311031,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19311031,19320101,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19320101,19480801,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19480801,19480831,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19480831,19500228,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19500228,19510101,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19510101,19571231,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19571231,19580101,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19580101,19641201,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19641201,19641231,35,9,0,-90,3,0,35.15,-90.05,0,0
93916,19641231,19650831,35,9,0,-90,3,0,35.15,-90.05,0,0
93917,18720801,18841231,32,21,0,-90,53,0,32.35,-90.8833333333,0,0
93917,18850401,18850930,32,21,0,-90,53,0,32.35,-90.8833333333,9170,9170
93917,18860101,18910101,32,21,0,-90,53,0,32.35,-90.8833333333,9171,9171
93917,18910101,18911231,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,18911231,18980101,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,18980101,19341231,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19341231,19350701,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19350701,19370101,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19370101,19380930,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19380930,19390101,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19390101,19480101,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19480101,19480131,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19480131,19670228,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19670228,19670320,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93917,19670320,19670630,32,21,0,-90,53,0,32.35,-90.8833333333,9171,0
93918,19340101,19350331,31,35,0,-90,26,0,31.5833333333,-90.4333333333,0,0
93919,19330801,19480101,31,15,0,-90,28,0,31.25,-90.4666666667,0,0
93919,19480101,19490101,31,15,0,-90,28,0,31.25,-90.4666666667,0,0
93919,19490101,19710301,31,15,0,-90,28,0,31.25,-90.4666666667,0,0
93919,19710301,19871103,31,11,0,-90,28,0,31.1833333333,-90.4666666667,0,0
93919,19871103,20000927,31,14,0,-90,28,0,31.2333333333,-90.4666666667,0,0
93919,20000927,20000929,31,14,0,-90,28,0,31.2333333333,-90.4666666667,0,0
93919,20000929,20040419,31,10,58,-90,28,15,31.1827777778,-90.4708333333,0,0
93919,20040419,99991231,31,10,58,-90,28,15,31.1827777778,-90.4708333333,0,0
93920,19350401,19461231,31,4,0,-90,4,0,31.0666666667,-90.0666666667,0,0
93921,19350301,19400401,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93921,19400401,19401202,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93921,19401202,19401216,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93921,19401216,19410209,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93921,19410209,19410401,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93921,19410401,19410925,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93921,19410925,19411201,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93921,19411201,19431211,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93921,19431211,19450531,38,5,0,-90,6,0,38.0833333333,-90.1,0,0
93922,18850901,18851231,32,27,0,-99,44,0,32.45,-99.7333333333,0,0
93922,18851231,18880101,32,27,0,-99,44,0,32.45,-99.7333333333,0,0
93922,18880101,18910101,32,27,0,-99,44,0,32.45,-99.7333333333,0,0
93922,18910101,19441231,32,27,0,-99,44,0,32.45,-99.7333333333,0,0
93923,19261001,19370101,30,17,0,-97,44,0,30.2833333333,-97.7333333333,0,0
93923,19370101,19411231,30,17,0,-97,44,0,30.2833333333,-97.7333333333,0,0
93923,19420501,19421231,30,17,0,-97,44,0,30.2833333333,-97.7333333333,9270,9270
93924,19290201,19440331,30,5,0,-94,13,0,30.0833333333,-94.2166666667,0,0
93924,19440331,19751201,30,5,0,-94,13,0,30.0833333333,-94.2166666667,0,0
93924,19751201,19781231,30,5,0,-94,13,0,30.0833333333,-94.2166666667,0,0
93925,19060301,19350101,36,22,0,-94,12,0,36.3666666667,-94.2,0,0
93925,19350101,19360101,36,22,0,-94,12,0,36.3666666667,-94.2,0,0
93925,19360101,19430531,36,22,0,-94,12,0,36.3666666667,-94.2,0,0
93925,19430531,19430601,36,22,0,-94,12,0,36.3666666667,-94.2,0,0
93925,19430601,19431015,36,22,0,-94,12,0,36.3666666667,-94.2,0,0
93925,19431015,19431231,36,22,0,-94,12,0,36.3666666667,-94.2,0,0
93926,19360701,19370331,34,53,0,-91,11,0,34.8833333333,-91.1833333333,0,0
93926,19370331,19380101,34,53,0,-91,11,0,34.8833333333,-91.1833333333,0,0
93926,19380101,19381231,34,53,0,-91,11,0,34.8833333333,-91.1833333333,0,0
93926,19390201,19461218,34,53,0,-91,11,0,34.8833333333,-91.1833333333,8970,8970
93927,19430901,19431001,33,31,0,-92,53,0,33.5166666667,-92.8833333333,0,0
93927,19431001,19441231,33,31,0,-92,53,0,33.5166666667,-92.8833333333,0,0
93927,19530601,19620531,33,38,0,-92,46,0,33.6333333333,-92.7666666667,89370,89370
93928,19131001,19270101,32,46,0,-96,47,0,32.7666666667,-96.7833333333,0,0
93928,19270101,19401231,32,46,0,-96,47,0,32.7666666667,-96.7833333333,0,0
93929,19320101,19460228,33,40,0,-97,8,0,33.6666666667,-97.1333333333,0,0
93929,20000201,99991231,33,39,5,-97,11,49,33.6513888889,-97.1969444444,539973,539973
